pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Migration_Score,Birth_Activity,Compliance_Gap
171010,HIMACHAL PRADESH,SHIMLA,3.0,0.0,0.0,9.0,49.0,82.0,130.0,49.0,3.0,-82.0
171011,HIMACHAL PRADESH,SHIMLA,36.0,0.0,0.0,62.0,410.0,668.0,739.0,410.0,36.0,-668.0
171012,HIMACHAL PRADESH,SHIMLA,34.0,4.0,0.0,56.0,307.0,351.0,399.0,307.0,34.0,-347.0
171013,HIMACHAL PRADESH,SHIMLA,2.0,0.0,0.0,2.0,23.0,24.0,8.0,23.0,2.0,-24.0
171018,HIMACHAL PRADESH,SHIMLA,21.0,0.0,0.0,22.0,124.0,215.0,189.0,124.0,21.0,-215.0
171019,HIMACHAL PRADESH,SHIMLA,21.0,0.0,0.0,26.0,77.0,234.0,169.0,77.0,21.0,-234.0
171102,HIMACHAL PRADESH,SOLAN,101.0,1.0,1.0,34.0,330.0,1232.0,1382.0,330.0,101.0,-1231.0
171103,HIMACHAL PRADESH,SHIMLA,28.0,3.0,0.0,31.0,161.0,362.0,365.0,161.0,28.0,-359.0
171201,HIMACHAL PRADESH,SHIMLA,36.0,2.0,2.0,33.0,406.0,523.0,436.0,406.0,36.0,-521.0
171202,HIMACHAL PRADESH,SHIMLA,49.0,7.0,0.0,40.0,573.0,681.0,708.0,573.0,49.0,-674.0
171203,HIMACHAL PRADESH,SHIMLA,19.0,1.0,0.0,9.0,197.0,278.0,265.0,197.0,19.0,-277.0
171204,HIMACHAL PRADESH,SHIMLA,11.0,2.0,0.0,8.0,75.0,151.0,92.0,75.0,11.0,-149.0
171205,HIMACHAL PRADESH,SHIMLA,24.0,8.0,0.0,35.0,275.0,376.0,558.0,275.0,24.0,-368.0
171206,HIMACHAL PRADESH,SHIMLA,41.0,8.0,1.0,35.0,229.0,461.0,474.0,229.0,41.0,-453.0
171207,HIMACHAL PRADESH,SHIMLA,67.0,7.0,1.0,88.0,1098.0,1021.0,999.0,1098.0,67.0,-1014.0
171208,HIMACHAL PRADESH,SHIMLA,54.0,11.0,0.0,106.0,794.0,974.0,947.0,794.0,54.0,-963.0
171209,HIMACHAL PRADESH,SHIMLA,48.0,2.0,4.0,59.0,324.0,400.0,365.0,324.0,48.0,-398.0
171210,HIMACHAL PRADESH,SHIMLA,178.0,36.0,0.0,152.0,944.0,1553.0,2475.0,944.0,178.0,-1517.0
171211,HIMACHAL PRADESH,SHIMLA,54.0,9.0,0.0,68.0,566.0,757.0,1067.0,566.0,54.0,-748.0
171212,HIMACHAL PRADESH,SHIMLA,13.0,1.0,0.0,21.0,127.0,224.0,205.0,127.0,13.0,-223.0
171213,HIMACHAL PRADESH,SHIMLA,33.0,3.0,1.0,32.0,245.0,379.0,328.0,245.0,33.0,-376.0
171214,HIMACHAL PRADESH,SHIMLA,32.0,2.0,0.0,12.0,418.0,355.0,289.0,418.0,32.0,-353.0
171215,HIMACHAL PRADESH,SHIMLA,2.0,0.0,0.0,3.0,19.0,31.0,22.0,19.0,2.0,-31.0
171216,HIMACHAL PRADESH,SHIMLA,23.0,1.0,1.0,17.0,98.0,216.0,182.0,98.0,23.0,-215.0
171217,HIMACHAL PRADESH,SHIMLA,64.0,1.0,0.0,80.0,302.0,568.0,601.0,302.0,64.0,-567.0
171218,HIMACHAL PRADESH,SHIMLA,5.0,1.0,0.0,4.0,69.0,75.0,56.0,69.0,5.0,-74.0
171219,HIMACHAL PRADESH,SHIMLA,8.0,0.0,0.0,16.0,59.0,160.0,120.0,59.0,8.0,-160.0
171220,HIMACHAL PRADESH,SHIMLA,46.0,6.0,2.0,103.0,622.0,685.0,494.0,622.0,46.0,-679.0
171221,HIMACHAL PRADESH,SHIMLA,13.0,4.0,1.0,9.0,107.0,162.0,243.0,107.0,13.0,-158.0
171222,HIMACHAL PRADESH,SHIMLA,5.0,0.0,0.0,6.0,55.0,81.0,61.0,55.0,5.0,-81.0
171223,HIMACHAL PRADESH,SHIMLA,10.0,2.0,0.0,6.0,81.0,120.0,103.0,81.0,10.0,-118.0
171224,HIMACHAL PRADESH,SHIMLA,14.0,1.0,0.0,5.0,74.0,111.0,103.0,74.0,14.0,-110.0
171225,HIMACHAL PRADESH,SHIMLA,13.0,1.0,0.0,16.0,108.0,193.0,232.0,108.0,13.0,-192.0
171226,HIMACHAL PRADESH,SHIMLA,99.0,7.0,1.0,61.0,267.0,583.0,680.0,267.0,99.0,-576.0
171301,HIMACHAL PRADESH,SHIMLA,20.0,0.0,0.0,16.0,101.0,267.0,180.0,101.0,20.0,-267.0
171302,HIMACHAL PRADESH,MANDI,38.0,0.0,0.0,93.0,388.0,629.0,558.0,388.0,38.0,-629.0
171303,HIMACHAL PRADESH,MANDI,6.0,0.0,0.0,8.0,46.0,95.0,124.0,46.0,6.0,-95.0
171304,HIMACHAL PRADESH,MANDI,22.0,1.0,0.0,67.0,493.0,721.0,1238.0,493.0,22.0,-720.0
172001,HIMACHAL PRADESH,SHIMLA,53.0,2.0,0.0,115.0,764.0,1003.0,815.0,764.0,53.0,-1001.0
172002,HIMACHAL PRADESH,KULLU,33.0,1.0,0.0,45.0,236.0,633.0,724.0,236.0,33.0,-632.0
172021,HIMACHAL PRADESH,SHIMLA,15.0,1.0,0.0,30.0,111.0,102.0,75.0,111.0,15.0,-101.0
172022,HIMACHAL PRADESH,SHIMLA,37.0,4.0,0.0,66.0,415.0,443.0,357.0,415.0,37.0,-439.0
172023,HIMACHAL PRADESH,KULLU,34.0,3.0,0.0,14.0,281.0,497.0,503.0,281.0,34.0,-494.0
172024,HIMACHAL PRADESH,SHIMLA,9.0,0.0,0.0,17.0,55.0,168.0,90.0,55.0,9.0,-168.0
172025,HIMACHAL PRADESH,KULLU,15.0,0.0,1.0,25.0,144.0,172.0,85.0,144.0,15.0,-172.0
172026,HIMACHAL PRADESH,KULLU,53.0,1.0,0.0,86.0,509.0,827.0,812.0,509.0,53.0,-826.0
172027,HIMACHAL PRADESH,SHIMLA,13.0,1.0,0.0,3.0,52.0,107.0,27.0,52.0,13.0,-106.0
172028,HIMACHAL PRADESH,SHIMLA,6.0,0.0,0.0,8.0,27.0,62.0,16.0,27.0,6.0,-62.0
172029,HIMACHAL PRADESH,SHIMLA,13.0,2.0,1.0,6.0,89.0,211.0,113.0,89.0,13.0,-209.0
172030,HIMACHAL PRADESH,SHIMLA,11.0,0.0,0.0,13.0,126.0,145.0,119.0,126.0,11.0,-145.0
172031,HIMACHAL PRADESH,SHIMLA,5.0,2.0,0.0,7.0,78.0,71.0,40.0,78.0,5.0,-69.0
172032,HIMACHAL PRADESH,KULLU,17.0,2.0,0.0,21.0,138.0,214.0,228.0,138.0,17.0,-212.0
172033,HIMACHAL PRADESH,KULLU,19.0,0.0,0.0,23.0,181.0,236.0,172.0,181.0,19.0,-236.0
172034,HIMACHAL PRADESH,SHIMLA,0.0,0.0,0.0,6.0,20.0,35.0,13.0,20.0,0.0,-35.0
172101,HIMACHAL PRADESH,SHIMLA,19.0,3.0,1.0,75.0,409.0,395.0,393.0,409.0,19.0,-392.0
172102,HIMACHAL PRADESH,SHIMLA,18.0,1.0,0.0,38.0,201.0,211.0,159.0,201.0,18.0,-210.0
172103,HIMACHAL PRADESH,KINNAUR,2.0,0.0,0.0,7.0,31.0,44.0,22.0,31.0,2.0,-44.0
172104,HIMACHAL PRADESH,KINNAUR,24.0,5.0,0.0,27.0,149.0,323.0,242.0,149.0,24.0,-318.0
172105,HIMACHAL PRADESH,KINNAUR,10.0,0.0,0.0,9.0,42.0,166.0,131.0,42.0,10.0,-166.0
172106,HIMACHAL PRADESH,KINNAUR,9.0,0.0,0.0,5.0,91.0,172.0,505.0,91.0,9.0,-172.0
172107,HIMACHAL PRADESH,KINNAUR,17.0,6.0,0.0,14.0,156.0,368.0,419.0,156.0,17.0,-362.0
172108,HIMACHAL PRADESH,KINNAUR,7.0,0.0,0.0,4.0,29.0,94.0,73.0,29.0,7.0,-94.0
172109,HIMACHAL PRADESH,KINNAUR,9.0,2.0,1.0,8.0,69.0,160.0,146.0,69.0,9.0,-158.0
172110,HIMACHAL PRADESH,KINNAUR,11.0,1.0,2.0,10.0,96.0,122.0,96.0,96.0,11.0,-121.0
172111,HIMACHAL PRADESH,KINNAUR,14.0,1.0,0.0,9.0,89.0,163.0,114.0,89.0,14.0,-162.0
172112,HIMACHAL PRADESH,KINNAUR,5.0,0.0,0.0,2.0,17.0,46.0,36.0,17.0,5.0,-46.0
172113,HIMACHAL PRADESH,LAHUL & SPITI,10.0,0.0,0.0,8.0,39.0,45.0,69.0,39.0,10.0,-45.0
172114,HIMACHAL PRADESH,LAHUL AND SPITI,17.0,2.0,0.0,29.0,118.0,181.0,214.0,118.0,17.0,-179.0
172115,HIMACHAL PRADESH,KINNAUR,9.0,3.0,1.0,9.0,109.0,157.0,153.0,109.0,9.0,-154.0
172116,HIMACHAL PRADESH,KINNAUR,9.0,1.0,0.0,14.0,50.0,125.0,74.0,50.0,9.0,-124.0
172117,HIMACHAL PRADESH,LAHUL AND SPITI,5.0,0.0,0.0,15.0,25.0,57.0,78.0,25.0,5.0,-57.0
172118,HIMACHAL PRADESH,KINNAUR,6.0,1.0,0.0,10.0,46.0,128.0,90.0,46.0,6.0,-127.0
172201,HIMACHAL PRADESH,SHIMLA,30.0,1.0,0.0,33.0,167.0,332.0,266.0,167.0,30.0,-331.0
173001,HIMACHAL PRADESH,SIRMAUR,204.0,4.0,3.0,294.0,2225.0,2372.0,2613.0,2225.0,204.0,-2368.0
173020,HIMACHAL PRADESH,SIRMAUR,12.0,2.0,0.0,7.0,31.0,65.0,43.0,31.0,12.0,-63.0
173021,HIMACHAL PRADESH,SIRMAUR,61.0,4.0,0.0,44.0,281.0,489.0,558.0,281.0,61.0,-485.0
173022,HIMACHAL PRADESH,SIRMAUR,125.0,7.0,0.0,241.0,934.0,927.0,986.0,934.0,125.0,-920.0
173023,HIMACHAL PRADESH,SIRMAUR,98.0,3.0,1.0,114.0,658.0,1269.0,1180.0,658.0,98.0,-1266.0
173024,HIMACHAL PRADESH,SIRMAUR,57.0,1.0,0.0,86.0,535.0,830.0,1002.0,535.0,57.0,-829.0
173025,HIMACHAL PRADESH,SIRMAUR,289.0,8.0,1.0,601.0,5223.0,3250.0,2903.0,5223.0,289.0,-3242.0
173026,HIMACHAL PRADESH,SIRMAUR,8.0,0.0,0.0,4.0,35.0,101.0,84.0,35.0,8.0,-101.0
173027,HIMACHAL PRADESH,SIRMAUR,201.0,16.0,0.0,606.0,3177.0,2029.0,1963.0,3177.0,201.0,-2013.0
173028,HIMACHAL PRADESH,SIRMAUR,4.0,0.0,0.0,7.0,47.0,50.0,39.0,47.0,4.0,-50.0
173029,HIMACHAL PRADESH,SIRMAUR,193.0,6.0,0.0,173.0,1453.0,1333.0,1474.0,1453.0,193.0,-1327.0
173030,HIMACHAL PRADESH,SIRMAUR,40.0,1.0,0.0,39.0,384.0,434.0,596.0,384.0,40.0,-433.0
173101,HIMACHAL PRADESH,SIRMAUR,70.0,0.0,1.0,218.0,857.0,718.0,842.0,857.0,70.0,-718.0
173104,HIMACHAL PRADESH,SIRMAUR,68.0,3.0,1.0,82.0,404.0,624.0,768.0,404.0,68.0,-621.0
173201,HIMACHAL PRADESH,SOLAN,2.0,1.0,0.0,1.0,42.0,82.0,38.0,42.0,2.0,-81.0
173202,HIMACHAL PRADESH,SOLAN,1.0,0.0,0.0,1.0,18.0,22.0,11.0,18.0,1.0,-22.0
173204,HIMACHAL PRADESH,SOLAN,7.0,0.0,0.0,6.0,49.0,103.0,51.0,49.0,7.0,-103.0
173205,HIMACHAL PRADESH,SOLAN,87.0,11.0,0.0,76.0,672.0,1580.0,1240.0,672.0,87.0,-1569.0
173206,HIMACHAL PRADESH,SOLAN,53.0,4.0,0.0,85.0,462.0,721.0,861.0,462.0,53.0,-717.0
173207,HIMACHAL PRADESH,SOLAN,33.0,1.0,0.0,69.0,342.0,452.0,806.0,342.0,33.0,-451.0
173208,HIMACHAL PRADESH,SOLAN,45.0,2.0,0.0,23.0,183.0,431.0,545.0,183.0,45.0,-429.0
173209,HIMACHAL PRADESH,SOLAN,28.0,2.0,1.0,23.0,196.0,442.0,521.0,196.0,28.0,-440.0
173210,HIMACHAL PRADESH,SOLAN,5.0,0.0,0.0,0.0,19.0,6.0,6.0,19.0,5.0,-6.0
173211,HIMACHAL PRADESH,SOLAN,23.0,3.0,0.0,33.0,376.0,519.0,628.0,376.0,23.0,-516.0
173212,HIMACHAL PRADESH,SOLAN,58.0,6.0,0.0,61.0,539.0,954.0,983.0,539.0,58.0,-948.0
173213,HIMACHAL PRADESH,SOLAN,10.0,1.0,0.0,11.0,100.0,233.0,381.0,100.0,10.0,-232.0
173214,HIMACHAL PRADESH,SOLAN,7.0,0.0,0.0,5.0,46.0,83.0,121.0,46.0,7.0,-83.0
173215,HIMACHAL PRADESH,SOLAN,23.0,0.0,2.0,10.0,86.0,376.0,717.0,86.0,23.0,-376.0
173216,HIMACHAL PRADESH,SHIMLA,1.0,0.0,0.0,0.0,8.0,5.0,5.0,8.0,1.0,-5.0
173217,HIMACHAL PRADESH,SOLAN,30.0,2.0,0.0,24.0,150.0,296.0,398.0,150.0,30.0,-294.0
173218,HIMACHAL PRADESH,SOLAN,24.0,1.0,0.0,6.0,72.0,359.0,580.0,72.0,24.0,-358.0
173219,HIMACHAL PRADESH,SHIMLA,1.0,0.0,0.0,2.0,13.0,17.0,12.0,13.0,1.0,-17.0
173220,HIMACHAL PRADESH,SOLAN,43.0,2.0,1.0,66.0,224.0,554.0,883.0,224.0,43.0,-552.0
173221,HIMACHAL PRADESH,SOLAN,45.0,0.0,0.0,20.0,149.0,460.0,542.0,149.0,45.0,-460.0
173222,HIMACHAL PRADESH,SOLAN,3.0,0.0,0.0,7.0,31.0,50.0,29.0,31.0,3.0,-50.0
173223,HIMACHAL PRADESH,SIRMAUR,31.0,5.0,0.0,90.0,427.0,413.0,699.0,427.0,31.0,-408.0
173225,HIMACHAL PRADESH,SOLAN,12.0,0.0,0.0,7.0,38.0,136.0,134.0,38.0,12.0,-136.0
173229,HIMACHAL PRADESH,SOLAN,51.0,4.0,0.0,23.0,232.0,699.0,669.0,232.0,51.0,-695.0
173230,HIMACHAL PRADESH,SOLAN,1.0,0.0,0.0,1.0,1.0,7.0,9.0,1.0,1.0,-7.0
173233,HIMACHAL PRADESH,SOLAN,42.0,2.0,0.0,29.0,146.0,441.0,366.0,146.0,42.0,-439.0
173234,HIMACHAL PRADESH,SOLAN,5.0,1.0,1.0,27.0,94.0,137.0,318.0,94.0,5.0,-136.0
173235,HIMACHAL PRADESH,SOLAN,1.0,0.0,0.0,2.0,13.0,12.0,8.0,13.0,1.0,-12.0
174001,HIMACHAL PRADESH,BILASPUR,135.0,1.0,0.0,174.0,1292.0,1439.0,1842.0,1292.0,135.0,-1438.0
174002,HIMACHAL PRADESH,BILASPUR,19.0,2.0,0.0,16.0,158.0,371.0,396.0,158.0,19.0,-369.0
174003,HIMACHAL PRADESH,BILASPUR,23.0,0.0,0.0,14.0,138.0,248.0,338.0,138.0,23.0,-248.0
174004,HIMACHAL PRADESH,BILASPUR,42.0,2.0,0.0,39.0,240.0,484.0,580.0,240.0,42.0,-482.0
174005,HIMACHAL PRADESH,BILASPUR,3.0,0.0,0.0,3.0,27.0,38.0,38.0,27.0,3.0,-38.0
174011,HIMACHAL PRADESH,BILASPUR,21.0,0.0,0.0,12.0,101.0,177.0,285.0,101.0,21.0,-177.0
174012,HIMACHAL PRADESH,BILASPUR,13.0,0.0,0.0,6.0,59.0,112.0,128.0,59.0,13.0,-112.0
174013,HIMACHAL PRADESH,BILASPUR,19.0,1.0,0.0,21.0,128.0,266.0,224.0,128.0,19.0,-265.0
174015,HIMACHAL PRADESH,BILASPUR,24.0,1.0,0.0,26.0,113.0,283.0,253.0,113.0,24.0,-282.0
174017,HIMACHAL PRADESH,BILASPUR,28.0,1.0,0.0,16.0,118.0,265.0,414.0,118.0,28.0,-264.0
174021,HIMACHAL PRADESH,BILASPUR,77.0,0.0,0.0,120.0,732.0,1108.0,1424.0,732.0,77.0,-1108.0
174023,HIMACHAL PRADESH,BILASPUR,14.0,0.0,0.0,9.0,60.0,213.0,398.0,60.0,14.0,-213.0
174024,HIMACHAL PRADESH,BILASPUR,18.0,0.0,0.0,26.0,96.0,149.0,253.0,96.0,18.0,-149.0
174026,HIMACHAL PRADESH,BILASPUR,50.0,0.0,0.0,23.0,173.0,445.0,568.0,173.0,50.0,-445.0
174027,HIMACHAL PRADESH,BILASPUR,42.0,2.0,0.0,26.0,225.0,426.0,497.0,225.0,42.0,-424.0
174028,HIMACHAL PRADESH,BILASPUR,43.0,1.0,0.0,28.0,180.0,365.0,473.0,180.0,43.0,-364.0
174029,HIMACHAL PRADESH,BILASPUR,97.0,0.0,0.0,62.0,389.0,857.0,1130.0,389.0,97.0,-857.0
174030,HIMACHAL PRADESH,BILASPUR,68.0,0.0,0.0,95.0,464.0,445.0,553.0,464.0,68.0,-445.0
174031,HIMACHAL PRADESH,BILASPUR,49.0,0.0,0.0,32.0,129.0,291.0,305.0,129.0,49.0,-291.0
174032,HIMACHAL PRADESH,BILASPUR,19.0,0.0,0.0,14.0,117.0,204.0,317.0,117.0,19.0,-204.0
174033,HIMACHAL PRADESH,BILASPUR,29.0,1.0,0.0,40.0,212.0,319.0,310.0,212.0,29.0,-318.0
174034,HIMACHAL PRADESH,BILASPUR,56.0,1.0,0.0,35.0,216.0,394.0,426.0,216.0,56.0,-393.0
174035,HIMACHAL PRADESH,BILASPUR,19.0,1.0,0.0,30.0,149.0,189.0,290.0,149.0,19.0,-188.0
174036,HIMACHAL PRADESH,BILASPUR,3.0,0.0,0.0,8.0,11.0,41.0,17.0,11.0,3.0,-41.0
174101,HIMACHAL PRADESH,SOLAN,248.0,20.0,0.0,472.0,2551.0,4577.0,3645.0,2551.0,248.0,-4557.0
174102,HIMACHAL PRADESH,SOLAN,88.0,2.0,0.0,115.0,415.0,887.0,1300.0,415.0,88.0,-885.0
174103,HIMACHAL PRADESH,SOLAN,43.0,1.0,0.0,29.0,278.0,723.0,486.0,278.0,43.0,-722.0
174201,HIMACHAL PRADESH,BILASPUR,35.0,0.0,0.0,28.0,115.0,270.0,374.0,115.0,35.0,-270.0
174301,HIMACHAL PRADESH,UNA,86.0,1.0,0.0,94.0,934.0,1073.0,1288.0,934.0,86.0,-1072.0
174302,HIMACHAL PRADESH,UNA,10.0,0.0,0.0,12.0,100.0,158.0,143.0,100.0,10.0,-158.0
174303,HIMACHAL PRADESH,UNA,149.0,7.0,0.0,237.0,1614.0,2487.0,1872.0,1614.0,149.0,-2480.0
174304,HIMACHAL PRADESH,HAMIRPUR,10.0,0.0,0.0,6.0,50.0,125.0,93.0,50.0,10.0,-125.0
174305,HIMACHAL PRADESH,HAMIRPUR,34.0,1.0,0.0,19.0,120.0,305.0,312.0,120.0,34.0,-304.0
174306,HIMACHAL PRADESH,UNA,53.0,0.0,0.0,56.0,470.0,647.0,729.0,470.0,53.0,-647.0
174307,HIMACHAL PRADESH,UNA,42.0,0.0,0.0,17.0,99.0,572.0,528.0,99.0,42.0,-572.0
174308,HIMACHAL PRADESH,UNA,41.0,0.0,0.0,10.0,217.0,424.0,384.0,217.0,41.0,-424.0
174309,HIMACHAL PRADESH,HAMIRPUR,7.0,0.0,0.0,18.0,60.0,84.0,65.0,60.0,7.0,-84.0
174310,HIMACHAL PRADESH,BILASPUR,39.0,0.0,0.0,29.0,185.0,273.0,400.0,185.0,39.0,-273.0
174311,HIMACHAL PRADESH,HAMIRPUR,21.0,0.0,0.0,23.0,165.0,281.0,322.0,165.0,21.0,-281.0
174312,HIMACHAL PRADESH,HAMIRPUR,30.0,0.0,0.0,15.0,81.0,347.0,317.0,81.0,30.0,-347.0
174314,HIMACHAL PRADESH,UNA,24.0,0.0,0.0,14.0,75.0,271.0,304.0,75.0,24.0,-271.0
174315,HIMACHAL PRADESH,UNA,62.0,0.0,0.0,99.0,806.0,887.0,918.0,806.0,62.0,-887.0
174316,HIMACHAL PRADESH,UNA,21.0,0.0,0.0,18.0,78.0,138.0,151.0,78.0,21.0,-138.0
174317,HIMACHAL PRADESH,UNA,10.0,1.0,0.0,12.0,77.0,136.0,110.0,77.0,10.0,-135.0
174319,HIMACHAL PRADESH,UNA,19.0,1.0,0.0,16.0,134.0,182.0,167.0,134.0,19.0,-181.0
174320,HIMACHAL PRADESH,UNA,8.0,0.0,0.0,7.0,24.0,206.0,71.0,24.0,8.0,-206.0
174321,HIMACHAL PRADESH,UNA,56.0,2.0,0.0,32.0,246.0,695.0,810.0,246.0,56.0,-693.0
174401,HIMACHAL PRADESH,MANDI,60.0,0.0,1.0,16.0,185.0,923.0,1622.0,185.0,60.0,-923.0
174402,HIMACHAL PRADESH,MANDI,6.0,0.0,0.0,1.0,29.0,107.0,153.0,29.0,6.0,-107.0
174403,HIMACHAL PRADESH,MANDI,22.0,0.0,0.0,4.0,86.0,219.0,334.0,86.0,22.0,-219.0
174405,HIMACHAL PRADESH,HAMIRPUR,14.0,0.0,0.0,10.0,78.0,131.0,176.0,78.0,14.0,-131.0
174503,HIMACHAL PRADESH,UNA,19.0,0.0,0.0,11.0,152.0,194.0,245.0,152.0,19.0,-194.0
174505,HIMACHAL PRADESH,HAMIRPUR,10.0,0.0,0.0,7.0,31.0,41.0,36.0,31.0,10.0,-41.0
174507,HIMACHAL PRADESH,UNA,0.0,0.0,0.0,3.0,2.0,6.0,33.0,2.0,0.0,-6.0
175001,HIMACHAL PRADESH,MANDI,131.0,1.0,2.0,133.0,969.0,1720.0,2379.0,969.0,131.0,-1719.0
175002,HIMACHAL PRADESH,MANDI,37.0,0.0,1.0,5.0,71.0,468.0,910.0,71.0,37.0,-468.0
175003,HIMACHAL PRADESH,MANDI,46.0,0.0,0.0,76.0,423.0,515.0,428.0,423.0,46.0,-515.0
175004,HIMACHAL PRADESH,MANDI,37.0,1.0,0.0,26.0,170.0,242.0,240.0,170.0,37.0,-241.0
175005,HIMACHAL PRADESH,MANDI,32.0,0.0,1.0,12.0,135.0,495.0,809.0,135.0,32.0,-495.0
175006,HIMACHAL PRADESH,MANDI,26.0,1.0,1.0,25.0,170.0,675.0,628.0,170.0,26.0,-674.0
175007,HIMACHAL PRADESH,MANDI,5.0,0.0,0.0,11.0,69.0,120.0,129.0,69.0,5.0,-120.0
175008,HIMACHAL PRADESH,MANDI,48.0,3.0,0.0,23.0,157.0,713.0,1142.0,157.0,48.0,-710.0
175009,HIMACHAL PRADESH,MANDI,30.0,3.0,0.0,93.0,314.0,240.0,277.0,314.0,30.0,-237.0
175010,HIMACHAL PRADESH,MANDI,23.0,0.0,0.0,16.0,51.0,19.0,16.0,51.0,23.0,-19.0
175011,HIMACHAL PRADESH,MANDI,84.0,2.0,0.0,82.0,264.0,610.0,707.0,264.0,84.0,-608.0
175012,HIMACHAL PRADESH,MANDI,1.0,0.0,1.0,8.0,40.0,17.0,55.0,40.0,1.0,-17.0
175013,HIMACHAL PRADESH,MANDI,9.0,0.0,0.0,10.0,98.0,28.0,115.0,98.0,9.0,-28.0
175014,HIMACHAL PRADESH,MANDI,1.0,0.0,0.0,0.0,10.0,0.0,8.0,10.0,1.0,0.0
175015,HIMACHAL PRADESH,MANDI,26.0,0.0,0.0,7.0,103.0,101.0,231.0,103.0,26.0,-101.0
175016,HIMACHAL PRADESH,MANDI,2.0,0.0,0.0,8.0,42.0,6.0,22.0,42.0,2.0,-6.0
175017,HIMACHAL PRADESH,MANDI,7.0,0.0,0.0,0.0,14.0,7.0,15.0,14.0,7.0,-7.0
175018,HIMACHAL PRADESH,MANDI,37.0,3.0,0.0,10.0,52.0,214.0,676.0,52.0,37.0,-211.0
175019,HIMACHAL PRADESH,MANDI,15.0,5.0,0.0,1.0,52.0,162.0,340.0,52.0,15.0,-157.0
175020,HIMACHAL PRADESH,MANDI,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,0.0,-1.0
175021,HIMACHAL PRADESH,MANDI,14.0,0.0,2.0,4.0,55.0,409.0,580.0,55.0,14.0,-409.0
175022,HIMACHAL PRADESH,MANDI,0.0,0.0,0.0,2.0,4.0,1.0,9.0,4.0,0.0,-1.0
175023,HIMACHAL PRADESH,MANDI,37.0,0.0,0.0,97.0,417.0,402.0,440.0,417.0,37.0,-402.0
175024,HIMACHAL PRADESH,MANDI,109.0,2.0,0.0,97.0,663.0,1078.0,1293.0,663.0,109.0,-1076.0
175025,HIMACHAL PRADESH,MANDI,28.0,0.0,0.0,35.0,174.0,329.0,356.0,174.0,28.0,-329.0
175026,HIMACHAL PRADESH,MANDI,25.0,0.0,0.0,39.0,129.0,221.0,188.0,129.0,25.0,-221.0
175027,HIMACHAL PRADESH,MANDI,77.0,1.0,2.0,42.0,265.0,1277.0,1200.0,265.0,77.0,-1276.0
175028,HIMACHAL PRADESH,MANDI,39.0,0.0,0.0,15.0,69.0,302.0,394.0,69.0,39.0,-302.0
175029,HIMACHAL PRADESH,MANDI,100.0,0.0,0.0,34.0,250.0,870.0,1164.0,250.0,100.0,-870.0
175030,HIMACHAL PRADESH,MANDI,30.0,0.0,0.0,15.0,168.0,231.0,401.0,168.0,30.0,-231.0
175031,HIMACHAL PRADESH,MANDI,49.0,0.0,0.0,30.0,214.0,454.0,682.0,214.0,49.0,-454.0
175032,HIMACHAL PRADESH,MANDI,101.0,0.0,0.0,58.0,678.0,1157.0,1093.0,678.0,101.0,-1157.0
175033,HIMACHAL PRADESH,MANDI,41.0,0.0,0.0,45.0,462.0,528.0,391.0,462.0,41.0,-528.0
175034,HIMACHAL PRADESH,MANDI,16.0,2.0,0.0,15.0,112.0,248.0,182.0,112.0,16.0,-246.0
175035,HIMACHAL PRADESH,MANDI,56.0,1.0,0.0,50.0,224.0,517.0,743.0,224.0,56.0,-516.0
175036,HIMACHAL PRADESH,MANDI,34.0,1.0,0.0,13.0,108.0,466.0,836.0,108.0,34.0,-465.0
175037,HIMACHAL PRADESH,MANDI,4.0,0.0,0.0,9.0,27.0,47.0,18.0,27.0,4.0,-47.0
175038,HIMACHAL PRADESH,MANDI,37.0,1.0,0.0,29.0,188.0,456.0,623.0,188.0,37.0,-455.0
175039,HIMACHAL PRADESH,MANDI,10.0,1.0,0.0,23.0,37.0,144.0,226.0,37.0,10.0,-143.0
175040,HIMACHAL PRADESH,MANDI,65.0,0.0,0.0,49.0,224.0,617.0,996.0,224.0,65.0,-617.0
175042,HIMACHAL PRADESH,MANDI,14.0,1.0,0.0,9.0,67.0,170.0,193.0,67.0,14.0,-169.0
175045,HIMACHAL PRADESH,MANDI,3.0,0.0,0.0,0.0,24.0,2.0,15.0,24.0,3.0,-2.0
175046,HIMACHAL PRADESH,MANDI,49.0,0.0,0.0,54.0,190.0,584.0,613.0,190.0,49.0,-584.0
175047,HIMACHAL PRADESH,MANDI,45.0,1.0,0.0,41.0,175.0,513.0,654.0,175.0,45.0,-512.0
175048,HIMACHAL PRADESH,MANDI,46.0,0.0,0.0,18.0,55.0,341.0,469.0,55.0,46.0,-341.0
175049,HIMACHAL PRADESH,MANDI,47.0,0.0,0.0,52.0,289.0,480.0,837.0,289.0,47.0,-480.0
175050,HIMACHAL PRADESH,MANDI,17.0,0.0,0.0,13.0,35.0,183.0,278.0,35.0,17.0,-183.0
175051,HIMACHAL PRADESH,MANDI,2.0,0.0,0.0,4.0,21.0,44.0,71.0,21.0,2.0,-44.0
175052,HIMACHAL PRADESH,MANDI,21.0,0.0,0.0,14.0,100.0,358.0,370.0,100.0,21.0,-358.0
